Reference type,Reference,Document reference,Type,Location,Category,SKU,Product,Quantity in,Cost in,Quantity out,Cost out,Total qty,Total cost
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Gifting,25546,TOILETRY BAG LAGOON LILY S,0,0,1,30.55,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Gifting,25548,TOILETRY BAG GULAB TULIP M,0,0,1,42.82,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Gifting,25549,TOILETRY BAG GULAB TULIP S,0,0,4,122.2,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Gifting,25550,TOILETRY BAG CORAL MOON L,0,0,5,308.1,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Gifting,25551,TOILETRY BAG CORAL MOON M,0,0,10,428.2,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Gifting,25553,TOILETRY BAG CHERRY CHARM L,0,0,1,61.62,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Gifting,25559,TOILETRY BAG RANI ROSE L,0,0,2,123.24,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Gifting,25570,CARDS SET OF 4 IKATS,0,0,63,"1,134.00",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Gifting,25571,CARDS SET OF 4 PASTELS,0,0,61,"1,098.00",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Gifting,25572,CARDS SET OF 4 BUTAS,0,0,55,990,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Gifting,25573,CARDS SINGLE IKAT BREEZE,0,0,28,106.4,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Gifting,25574,CARDS SINGLE BUTI BLUE,0,0,25,95,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Gifting,25575,CARDS SINGLE MOTIF BLUE,0,0,3,11.4,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Gifting,25576,CARDS SINGLE FLORAL FANTASY,0,0,19,72.2,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Gifting,25577,CARDS SINGLE WHIMSY GARDEN,0,0,13,49.4,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Gifting,25578,CARDS SINGLE IKAT PINK,0,0,21,79.8,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Gifting,25633,TOTE BAG RAINY MEADOW,0,0,2,339.24,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Gifting,25634,TOTE BAG CRIMSON MONSOON,0,0,1,169.62,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Gifting,25635,TOTE BAG PINK RANGOLI BLOOM,0,0,1,169.62,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Gifting,25641,TOTE BAG RUBY MONSOON,0,0,2,339.24,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Gifting,25643,TOTE BAG RED HORIZON,0,0,3,508.86,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Gifting,25645,DUFFEL BAG FLORAL SUNSET,0,0,3,368.83,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Gifting,25646,DUFFEL BAG SUMMER NOMAD,0,0,2,245.89,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Gifting,25647,DUFFEL BAG JAIPUR JOURNEY,0,0,1,122.94,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Gifting Total,,,0,0,"1,165.00","62,759.43",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Kantha,10364,KANTHA BLUE SUZANI SGL,0,0,1,333.76,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Kantha,10365,KANTHA BLUE SUZANI DBL,0,0,7,"3,671.33",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Kantha,11755,KANTHA GREY KING SPADE SGL,0,0,1,450,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Kantha,12292,KANTHA VOGUE IKAT RED SGL,0,0,8,"2,499.60",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Kantha,12293,KANTHA VOGUE IKAT RED DBL,0,0,15,"7,398.75",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Kantha,12295,KANTHA VOGUE IKAT ORANGE DBL,0,0,5,"2,466.24",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Kantha,12318,KANTHA GRAND IKAT GREY SGL,0,0,6,"2,200.92",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Kantha,12319,KANTHA GRAND IKAT GREY DBL,0,0,2,"1,179.07",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Kantha,24058,KANTHA PAINTED GLORY SGL,0,0,2,791,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Kantha,24059,KANTHA PAINTED GLORY DBL,0,0,12,"6,783.04",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Kantha,24060,KANTHA LODHI GARDEN CHERRY SGL,0,0,12,"4,972.14",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Kantha,24061,KANTHA LODHI GARDEN CHERRY DBL,0,0,1,714.09,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Kantha,24062,KANTHA LODHI GARDEN JADE SGL,0,0,4,"1,846.79",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Kantha,24063,KANTHA LODHI GARDEN JADE DBL,0,0,3,"2,144.66",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Kantha,24074,KANTHA SUZANI PINK SGL,0,0,19,"6,341.39",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Kantha,24075,KANTHA SUZANI PINK DBL,0,0,28,"14,685.32",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Kantha,24076,KANTHA SUZANI GREEN SGL,0,0,13,"4,338.84",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Kantha,24077,KANTHA SUZANI GREEN DBL,0,0,20,"10,489.51",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Kantha,24078,KANTHA SUZANI SPLENDOR SGL,0,0,4,"1,335.03",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Kantha,24079,KANTHA SUZANI SPLENDOR DBL,0,0,8,"4,195.81",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Kantha,24081,KANTHA BOTANICAL GARDEN AQUA SGL,0,0,11,"3,671.33",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Kantha,24082,KANTHA BOTANICAL GARDEN AQUA DBL,0,0,20,"10,489.51",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Kantha,24085,KANTHA BOTANICAL GARDEN TERRACOTTA SGL,0,0,7,"2,336.30",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Kantha,24086,KANTHA BOTANICAL GARDEN TERRACOTTA DBL,0,0,22,"11,538.47",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Kantha,24087,KANTHA BOTANICAL GARDEN WHITE SGL,0,0,16,"5,340.12",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Kantha,24088,KANTHA BOTANICAL GARDEN WHITE DBL,0,0,25,"13,111.89",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Kantha,24146,KANTHA GRAND PAISLEY TERRACOTTA SGL,0,0,13,"7,671.57",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Kantha,24147,KANTHA GRAND PAISLEY TERRACOTTA DBL,0,0,13,"12,122.98",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Kantha,24148,KANTHA GRAND PAISLEY AQUA SGL,0,0,16,"9,441.94",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Kantha,24149,KANTHA GRAND PAISLEY AQUA DBL,0,0,1,932.54,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Kantha,24230,PEACOCK PARADISE AQUA SGL,0,0,1,273.85,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Kantha,24232,PRINCE PAISLEY BLUE SGL,0,0,3,821.54,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Kantha,24234,PRINCE PAISLEY GREEN SGL,0,0,18,"4,929.25",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Kantha,24235,PRINCE PAISLEY GREEN DBL,0,0,22,"10,041.07",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Kantha,24240,TONAL PAISLEY TERRACOTTA SGL,0,0,4,"1,095.39",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Kantha,24241,TONAL PAISLEY TERRACOTTA DBL,0,0,10,"4,564.12",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Kantha,24242,TIBET IKAT RUST SGL,0,0,1,273.85,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Kantha,24243,TIBET IKAT RUST DBL,0,0,1,456.41,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Kantha,24244,TIBET IKAT AQUA SGL,0,0,7,"1,916.93",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Kantha,24245,TIBET IKAT AQUA DBL,0,0,8,"3,651.30",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Kantha,24254,RUST KING PAISLEY SGL,0,0,3,821.54,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Kantha,24255,RUST KING PAISLEY DBL,0,0,3,"1,369.24",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Kantha,24256,PRETTY MEDALLION SGL,0,0,1,349.92,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Kantha,24282,KANTHA BIRD OF PARADISE BLUSH SGL,0,0,5,"1,009.73",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Kantha,24285,KANTHA BIRD OF PARADISE GREEN DBL,0,0,4,"1,468.70",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Kantha,25063,KANTHA MONSOON BLOOM DBL,0,0,8,"5,509.30",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Kantha,25064,KANTHA MONSOON BLOOM SGL,0,0,5,"2,065.99",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Kantha,25071,KANTHA NEEM BUTI DBL,0,0,5,"3,443.31",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Kantha,25072,KANTHA NEEM BUTI SGL,0,0,2,826.4,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Kantha Total,,,0,0,426,"200,381.75",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Lampshades,13265,SHADE BLUE CASCADE DRUM L,0,0,1,248.46,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Lampshades,13294,GATHERED LUXURY IKAT MULBERRY T/D S,0,0,1,360,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Lampshades,13295,GATHERED LUXURY IKAT MULBERRY T/D M,0,0,1,380,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Lampshades,13697,GTS VOGUE IKAT RED M,0,0,1,380,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Lampshades,13699,GTS KING THISTLE M,0,0,1,380,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Lampshades,13737,GTS SILK IKAT BLUE RED L,0,0,1,480,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Lampshades,13753,GTS SILK IKAT BURNT ORANGE L,0,0,1,480,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Lampshades,13755,GTS SILK IKAT DARK OCEAN L,0,0,1,480,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Lampshades,25352,MIDNIGHT FLORAL DRUM L,0,0,1,245.71,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Lampshades,25369,GTS IKAT MAHAL TERRACOTTA S,0,0,1,360,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Lampshades,25372,GTS IKAT RANI PINK M,0,0,2,760,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Lampshades,25373,GTS IKAT RANI PINK L,0,0,1,480,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Lampshades,25393,SPOTS & DOTS PAVOLA DRUM L,0,0,1,245.71,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Lampshades,25480,BOTANICAL VINE T/D L,0,0,1,221,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Lampshades,25486,BOTANICA BLOOM DRUM T/D M,0,0,1,380,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Lampshades,25511,GTS JAIPUR BLOOM L,0,0,1,480,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Lampshades,25513,GTS AMBER GARDEN M,0,0,2,760,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Lampshades,25517,GTS PINK SAMODE S,0,0,2,720,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Lampshades,25518,GTS SPRING MARIGOLD S,0,0,3,"1,080.00",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Lampshades,25519,GTS INDIGO BUTI S,0,0,1,360,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Lampshades,25531,GTS PINK PASSION M,0,0,2,760,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Lampshades,25588,GTS KAMALA VINE AQUA S,0,0,1,360,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Lampshades,25590,GTS BELLA BLOOM AQUA S,0,0,1,360,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Lampshades,25595,GTS RANI BOUQUET AQUA M,0,0,1,380,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Lampshades,25640,GTS PINK POPPY M,0,0,1,380,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Lampshades Total,,,0,0,31,"11,520.87",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Mats,10024,CHARCOAL AZTEC LARGE,0,0,61,"14,664.58",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Mats,10032,BLACK KELIM SMALL,0,0,2,191.04,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Mats,10185,NEW GREY DIAMOND SMALL,0,0,1,73.38,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Mats,10374,GABRIELLA JADE LARGE,0,0,27,"9,502.34",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Mats,10377,STONE MEDALLION LARGE,0,0,30,"12,367.43",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Mats,10381,GREY PALM LEAF LARGE,0,0,20,"8,244.95",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Mats,10617,BLACK MARRAKESH SMALL,0,0,19,"2,973.91",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Mats,10625,SUN BLOOM LARGE,0,0,14,"5,771.47",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Mats,10640,BLACK TRIBAL SMALL,0,0,6,952.49,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Mats,10845,BLACK FLORAL SMALL,0,0,7,"1,095.65",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Mats,10846,DARK GREY FLORAL SMALL,0,0,24,"3,825.13",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Mats,10851,BLACK STAR OF INDIA SMALL,0,0,10,"1,565.22",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Mats,10963,BLACK CIRRUS LARGE,0,0,1,245.54,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Mats,11061,BLACK CREAM ZIGGY ZAG SMALL,0,0,19,"1,896.13",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Mats,11325,BEIGE MARRAKESH SMALL,0,0,33,"4,504.78",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Mats,11326,GREY MARRAKESH SMALL,0,0,41,"6,381.92",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Mats,11333,GREY ZIG ZAG LARGE,0,0,58,"9,500.10",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Mats,12184,DIAMOND IKAT SAGE LARGE,0,0,10,"4,122.48",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Mats,12804,AZTEC AQUA LARGE,0,0,1,366.81,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Mats,13284,GEOMETRIC DICE GREY SMALL,0,0,20,"3,130.43",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Mats,13285,GEOMETRIC DICE NAVY SMALL,0,0,2,313.04,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Mats,13286,GEOMETRIC DICE BLACK SMALL,0,0,10,"1,565.22",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Mats,13289,FLORAL GREY RUNNER,0,0,5,652.17,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Mats,13292,STAR OF INDIA GREY RUNNER,0,0,16,"2,086.95",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Mats,13293,STRIPE GREY SMALL,0,0,9,"1,408.70",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Mats,24548,GREEN IKAT LARGE,0,0,32,"12,287.29",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Mats,24599,LEAF GARDEN MEDIUM,0,0,1,167.02,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Mats,24600,STEP WELL NAVY MEDIUM,0,0,1,167.02,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Mats,24605,MAGIC MOSAIC LARGE,0,0,38,"13,374.47",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Mats,24608,EXOTIC MARRAKESH AQUA LARGE,0,0,2,703.92,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Mats,24741,FLORAL BEIGE SMALL,0,0,9,"1,408.70",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Mats,24742,FLORAL BEIGE RUNNER,0,0,6,788.17,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Mats,25019,POD BLACK SMALL,0,0,11,"1,179.27",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Mats,25023,STRIPE SEA BREEZE SMALL,0,0,1,107.21,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Mats,25024,GABRIELLA CLEMENTINE LARGE,0,0,37,"11,174.07",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Mats,25442,MAHARAJA LARGE,0,0,50,"17,596.93",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Mats,25443,GABRIELLA JADE MEDIUM,0,0,23,"5,495.86",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Mats,25444,BLACK MOROCCAN LARGE,0,0,11,"2,267.79",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Mats,8034,KELIM GREY LARGE,0,0,24,"5,156.52",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Mats,8057,JAKARTA LARGE,0,0,39,"10,055.02",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Mats,8443,GABRIELLA SAGE LARGE,0,0,26,"6,703.34",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Mats,8451,GREY TANGIER LARGE,0,0,21,"5,774.54",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Mats,8486,BLACK STRIPE SMALL,0,0,5,782.61,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Mats,8488,BLACK MOROCCAN SMALL,0,0,6,687.9,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Mats,8491,NAVY STRIPE SMALL,0,0,4,634.99,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Mats,8515,RIO BLUE LARGE,0,0,33,"13,604.17",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Mats,8715,BLACK KELIM LARGE,0,0,3,773.51,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Mats,8716,TANGIER BLACK LARGE,0,0,29,"4,424.68",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Mats,9064,BLACK KELIM MEDIUM,0,0,13,"2,030.02",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Mats Total,,,0,0,871,"214,746.87",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Napkins,12125,NAPKINS SET SKY BLUE FULL BLOOM,0,0,1,58,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Napkins,12390,NAPKINS SCALLOPED PRETTY DAISY AQUA,0,0,2,177.14,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Napkins,12401,NAPKINS SET MARRAKESH DOT AQUA,0,0,1,52.1,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Napkins,12405,NAPKINS SET JAI'S JEWEL JADE,0,0,1,78.6,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Napkins,12409,NAPKINS SET FLORAL LOTUS BLUE,0,0,1,67.03,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Napkins,12885,NAPKINS SET FLORAL LOTUS MUSTARD,0,0,1,67.03,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Napkins,24216,NAPKIN TEMPLE DOME PINK,0,0,42,"5,483.32",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Napkins,24217,NAPKIN TEMPLE DOME BLUE,0,0,3,391.67,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Napkins,24219,NAPKIN TEMPLE DOME AQUA,0,0,5,652.78,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Napkins,24220,NAPKIN TEMPLE DOME YELLOW,0,0,21,"2,741.66",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Napkins,24221,NAPKIN TEMPLE DOME ORANGE,0,0,59,"7,702.75",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Napkins,24222,NAPKIN ROSE BUSH,0,0,3,391.67,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Napkins,24223,NAPKIN LOTUS FAN PINK,0,0,27,"3,524.99",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Napkins,24224,NAPKIN LOTUS FAN BLUE,0,0,23,"3,002.77",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Napkins,24225,NAPKIN LITTLE DAHLIA,0,0,24,"3,692.85",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Napkins,24226,NAPKIN LATTICE SCREEN,0,0,3,461.61,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Napkins,24227,NAPKIN KRISHKA,0,0,42,"6,462.48",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Napkins,24387,SCALLOPED NAPKIN CUSTARD FLOWER PEACH,0,0,2,176.24,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Napkins,24388,SCALLOPED NAPKIN DAISY BUTI GREEN,0,0,1,88.12,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Napkins,24389,SCALLOPED NAPKIN YELLOW/GREEN FLOWER,0,0,2,176.24,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Napkins,24390,SCALLOPED NAPKIN GRAND TRELLIS,0,0,15,"1,321.83",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Napkins,24391,SCALLOPED NAPKIN LEMON FLOWER PEACH,0,0,18,"1,586.19",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Napkins,24394,SCALLOPED NAPKIN MONET’S GARDEN,0,0,2,176.24,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Napkins,24399,SCALLOPED NAPKIN EMPIRE PINK,0,0,4,352.49,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Napkins,24400,SCALLOPED NAPKIN EMPIRE TERRACOTTA,0,0,3,264.37,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Napkins,24402,SCALLOPED NAPKIN WALLFLOWER PINK,0,0,6,528.73,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Napkins,24403,SCALLOPED NAPKIN WALLFLOWER AQUA,0,0,21,"1,850.56",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Napkins,24404,SCALLOPED NAPKIN WALLFLOWER BLUE,0,0,2,176.24,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Napkins,24406,SCALLOPED NAPKIN LOTUS AQUA,0,0,3,264.37,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Napkins,24492,NAPKIN IMPERIAL PINK 45X45,0,0,43,"3,242.20",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Napkins,24493,NAPKIN IMPERIAL TERRACOTTA 45X45,0,0,22,"1,658.80",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Napkins,24494,NAPKIN IMPERIAL BLUE 45X45,0,0,1,75.4,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Napkins,24495,NAPKIN NEW FULLARD PINK/AQUA 45X45,0,0,22,"1,658.80",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Napkins,24497,NAPKIN NEW FULLARD BLUE 45X45,0,0,5,377,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Napkins,24498,NAPKIN DAISY BLISS PINK 45X45,0,0,33,"2,488.20",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Napkins,24499,NAPKIN DAISY BLISS GREEN 45X45,0,0,11,829.4,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Napkins,24500,NAPKIN DAISY BLISS BLUE 45X45,0,0,19,"1,432.60",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Napkins,24502,NAPKIN GRAND TRELLIS PINK 45X45,0,0,14,"1,055.60",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Napkins,24503,NAPKIN FLORAL FORTRESS PINK 45X45,0,0,1,75.4,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Napkins,24504,NAPKIN POMEGRANATE PODS 45X45,0,0,14,"1,055.60",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Napkins,24506,NAPKIN PETAL AQUA 45X45,0,0,57,"4,297.80",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Napkins,24507,NAPKIN CHERRY MIST 45X45,0,0,6,452.4,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Napkins,24508,NAPKIN FLORAL FUSION 50X50,0,0,27,"2,662.20",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Napkins,24510,NAPKIN BOMBAY BLOOM GREEN/BLUE 50X50,0,0,9,887.4,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Napkins,24511,NAPKIN MINI VINE PINK 50X50,0,0,45,"4,437.00",,
